"school";"student";"variable";"value"
"8811";"11";"1";"vr";"top 25%"
"8812";"11";"16";"vr";"top 25%"
"8813";"11";"11";"vr";"top 25%"
"8814";"11";"10";"vr";"top 25%"
"8815";"11";"64";"vr";"top 25%"
"8816";"11";"56";"vr";"top 25%"
"8817";"11";"57";"vr";"top 25%"
"8818";"11";"52";"vr";"top 25%"
"8819";"11";"51";"vr";"top 25%"
"8820";"11";"47";"vr";"top 25%"
"8821";"11";"62";"vr";"top 25%"
"8822";"11";"59";"vr";"top 25%"
"8823";"11";"29";"vr";"top 25%"
"8824";"11";"34";"vr";"top 25%"
"8825";"11";"38";"vr";"top 25%"
"8826";"11";"33";"vr";"top 25%"
"8827";"11";"45";"vr";"top 25%"
"8828";"11";"39";"vr";"top 25%"
"8829";"12";"42";"vr";"mid 50%"
"8830";"12";"44";"vr";"mid 50%"
"8831";"12";"40";"vr";"mid 50%"
"8832";"12";"59";"vr";"mid 50%"
"8833";"12";"56";"vr";"mid 50%"
"8834";"12";"23";"vr";"mid 50%"
"8835";"12";"25";"vr";"mid 50%"
"8836";"12";"18";"vr";"mid 50%"
"8837";"12";"21";"vr";"mid 50%"
"8838";"12";"19";"vr";"mid 50%"
"8839";"12";"39";"vr";"mid 50%"
"8840";"12";"38";"vr";"mid 50%"
"8841";"12";"26";"vr";"mid 50%"
"8842";"12";"28";"vr";"mid 50%"
"8843";"12";"16";"vr";"mid 50%"
"8844";"12";"91";"vr";"mid 50%"
"8845";"12";"93";"vr";"mid 50%"
"8846";"12";"85";"vr";"mid 50%"
"8847";"12";"100";"vr";"mid 50%"
"8848";"12";"101";"vr";"mid 50%"
"8849";"12";"97";"vr";"mid 50%"
"8850";"12";"98";"vr";"mid 50%"
"8851";"12";"66";"vr";"mid 50%"
"8852";"12";"64";"vr";"mid 50%"
"8853";"12";"81";"vr";"mid 50%"
"8854";"12";"78";"vr";"mid 50%"
"8855";"12";"69";"vr";"mid 50%"
"8856";"12";"73";"vr";"mid 50%"
"8857";"12";"139";"vr";"mid 50%"
"8858";"12";"148";"vr";"mid 50%"
"8859";"12";"143";"vr";"mid 50%"
"8860";"12";"144";"vr";"mid 50%"
"8861";"12";"137";"vr";"mid 50%"
"8862";"12";"135";"vr";"mid 50%"
"8863";"12";"15";"vr";"mid 50%"
"8865";"12";"106";"vr";"mid 50%"
"8866";"12";"12";"vr";"mid 50%"
"8867";"12";"14";"vr";"mid 50%"
"8868";"12";"3";"vr";"mid 50%"
"8869";"12";"6";"vr";"mid 50%"
"8870";"12";"120";"vr";"mid 50%"
"8871";"12";"123";"vr";"mid 50%"
"8872";"12";"122";"vr";"mid 50%"
"8873";"12";"129";"vr";"mid 50%"
"8874";"12";"125";"vr";"mid 50%"
"8875";"12";"126";"vr";"mid 50%"
"8876";"13";"95";"vr";"mid 50%"
"8877";"13";"67";"vr";"mid 50%"
"8878";"13";"65";"vr";"mid 50%"
"8879";"13";"63";"vr";"mid 50%"
"8880";"13";"68";"vr";"mid 50%"
"8881";"13";"69";"vr";"mid 50%"
"8882";"13";"72";"vr";"mid 50%"
"8883";"13";"55";"vr";"mid 50%"
"8884";"13";"54";"vr";"mid 50%"
"8885";"13";"61";"vr";"mid 50%"
"8886";"13";"59";"vr";"mid 50%"
"8887";"13";"57";"vr";"mid 50%"
"8888";"13";"94";"vr";"mid 50%"
"8890";"13";"87";"vr";"mid 50%"
"8891";"13";"85";"vr";"mid 50%"
"8892";"13";"89";"vr";"mid 50%"
"8893";"13";"90";"vr";"mid 50%"
"8894";"13";"73";"vr";"mid 50%"
"8895";"13";"76";"vr";"mid 50%"
"8896";"13";"74";"vr";"mid 50%"
"8897";"13";"83";"vr";"mid 50%"
"8898";"13";"82";"vr";"mid 50%"
"8899";"13";"78";"vr";"mid 50%"
"8900";"13";"50";"vr";"mid 50%"
"8901";"13";"140";"vr";"mid 50%"
"8902";"13";"135";"vr";"mid 50%"
"8903";"13";"131";"vr";"mid 50%"
"8904";"13";"146";"vr";"mid 50%"
"8905";"13";"147";"vr";"mid 50%"
"8906";"13";"143";"vr";"mid 50%"
"8907";"13";"96";"vr";"mid 50%"
"8908";"13";"112";"vr";"mid 50%"
"8909";"13";"115";"vr";"mid 50%"
"8910";"13";"109";"vr";"mid 50%"
"8911";"13";"105";"vr";"mid 50%"
"8912";"13";"125";"vr";"mid 50%"
"8913";"13";"127";"vr";"mid 50%"
"8914";"13";"117";"vr";"mid 50%"
"8915";"13";"119";"vr";"mid 50%"
"8916";"13";"124";"vr";"mid 50%"
"8917";"13";"123";"vr";"mid 50%"
"8918";"13";"48";"vr";"mid 50%"
"8919";"13";"28";"vr";"mid 50%"
"8920";"13";"31";"vr";"mid 50%"
"8921";"13";"25";"vr";"mid 50%"
"8922";"13";"22";"vr";"mid 50%"
"8923";"13";"45";"vr";"mid 50%"
"8924";"13";"46";"vr";"mid 50%"
"8925";"13";"36";"vr";"mid 50%"
"8926";"13";"37";"vr";"mid 50%"
"8927";"13";"39";"vr";"mid 50%"
"8928";"13";"6";"vr";"mid 50%"
"8929";"13";"10";"vr";"mid 50%"
"8930";"13";"11";"vr";"mid 50%"
"8931";"13";"12";"vr";"mid 50%"
"8932";"13";"7";"vr";"mid 50%"
"8933";"13";"9";"vr";"mid 50%"
"8934";"13";"8";"vr";"mid 50%"
"8935";"13";"21";"vr";"mid 50%"
"8936";"13";"19";"vr";"mid 50%"
"8937";"13";"20";"vr";"mid 50%"
"8938";"13";"14";"vr";"mid 50%"
"8939";"13";"16";"vr";"mid 50%"
"8940";"14";"98";"vr";"top 25%"
"8941";"14";"97";"vr";"top 25%"
"8942";"14";"99";"vr";"top 25%"
"8943";"14";"101";"vr";"top 25%"
"8944";"14";"85";"vr";"top 25%"
"8945";"14";"94";"vr";"top 25%"
"8946";"14";"86";"vr";"top 25%"
"8947";"14";"92";"vr";"top 25%"
"8949";"14";"119";"vr";"top 25%"
"8950";"14";"117";"vr";"top 25%"
"8951";"14";"123";"vr";"top 25%"
"8952";"14";"105";"vr";"top 25%"
"8953";"14";"106";"vr";"top 25%"
"8954";"14";"113";"vr";"top 25%"
"8955";"14";"110";"vr";"top 25%"
"8956";"14";"111";"vr";"top 25%"
"8957";"14";"124";"vr";"top 25%"
"8958";"14";"52";"vr";"top 25%"
"8959";"14";"50";"vr";"top 25%"
"8960";"14";"54";"vr";"top 25%"
"8961";"14";"56";"vr";"top 25%"
"8962";"14";"44";"vr";"top 25%"
"8963";"14";"49";"vr";"top 25%"
"8964";"14";"46";"vr";"top 25%"
"8965";"14";"48";"vr";"top 25%"
"8966";"14";"72";"vr";"top 25%"
"8967";"14";"68";"vr";"top 25%"
"8968";"14";"67";"vr";"top 25%"
"8969";"14";"69";"vr";"top 25%"
"8970";"14";"59";"vr";"top 25%"
"8971";"14";"60";"vr";"top 25%"
"8972";"14";"66";"vr";"top 25%"
"8973";"14";"62";"vr";"top 25%"
"8974";"14";"43";"vr";"top 25%"
"8975";"14";"181";"vr";"top 25%"
"8976";"14";"178";"vr";"top 25%"
"8977";"14";"183";"vr";"top 25%"
"8978";"14";"184";"vr";"top 25%"
"8979";"14";"171";"vr";"top 25%"
"8980";"14";"177";"vr";"top 25%"
"8981";"14";"174";"vr";"top 25%"
"8982";"14";"176";"vr";"top 25%"
"8983";"14";"164";"vr";"top 25%"
"8984";"14";"195";"vr";"top 25%"
"8985";"14";"202";"vr";"top 25%"
"8986";"14";"185";"vr";"top 25%"
"8987";"14";"187";"vr";"top 25%"
"8988";"14";"193";"vr";"top 25%"
"8989";"14";"188";"vr";"top 25%"
"8990";"14";"190";"vr";"top 25%"
"8991";"14";"126";"vr";"top 25%"
"8992";"14";"137";"vr";"top 25%"
"8993";"14";"135";"vr";"top 25%"
"8994";"14";"140";"vr";"top 25%"
"8995";"14";"142";"vr";"top 25%"
"8996";"14";"128";"vr";"top 25%"
"8997";"14";"133";"vr";"top 25%"
"8998";"14";"132";"vr";"top 25%"
"8999";"14";"163";"vr";"top 25%"
"9000";"14";"155";"vr";"top 25%"
"9001";"14";"154";"vr";"top 25%"
"9002";"14";"156";"vr";"top 25%"
"9003";"14";"160";"vr";"top 25%"
"9004";"14";"153";"vr";"top 25%"
"9005";"14";"151";"vr";"top 25%"
"9006";"14";"152";"vr";"top 25%"
"9007";"14";"204";"vr";"top 25%"
"9008";"14";"41";"vr";"top 25%"
"9009";"14";"23";"vr";"top 25%"
"9010";"14";"21";"vr";"top 25%"
"9011";"14";"24";"vr";"top 25%"
"9012";"14";"26";"vr";"top 25%"
"9013";"14";"13";"vr";"top 25%"
"9014";"14";"20";"vr";"top 25%"
"9015";"14";"15";"vr";"top 25%"
"9016";"14";"17";"vr";"top 25%"
"9017";"14";"11";"vr";"top 25%"
"9018";"14";"36";"vr";"top 25%"
"9019";"14";"40";"vr";"top 25%"
"9020";"14";"27";"vr";"top 25%"
"9021";"14";"31";"vr";"top 25%"
"9022";"14";"35";"vr";"top 25%"
"9023";"14";"33";"vr";"top 25%"
"9024";"14";"34";"vr";"top 25%"
"9025";"14";"2";"vr";"top 25%"
"9026";"14";"416";"vr";"top 25%"
"9027";"14";"418";"vr";"top 25%"
"9028";"14";"421";"vr";"top 25%"
"9029";"14";"415";"vr";"top 25%"
"9030";"14";"414";"vr";"top 25%"
"9031";"14";"412";"vr";"top 25%"
"9032";"14";"435";"vr";"top 25%"
"9033";"14";"433";"vr";"top 25%"
"9034";"14";"436";"vr";"top 25%"
"9035";"14";"426";"vr";"top 25%"
"9036";"14";"428";"vr";"top 25%"
"9037";"14";"432";"vr";"top 25%"
"9038";"14";"430";"vr";"top 25%"
"9039";"14";"387";"vr";"top 25%"
"9040";"14";"393";"vr";"top 25%"
"9041";"14";"395";"vr";"top 25%"
"9042";"14";"382";"vr";"top 25%"
"9043";"14";"386";"vr";"top 25%"
"9044";"14";"384";"vr";"top 25%"
"9045";"14";"409";"vr";"top 25%"
"9046";"14";"405";"vr";"top 25%"
"9047";"14";"407";"vr";"top 25%"
"9048";"14";"396";"vr";"top 25%"
"9049";"14";"397";"vr";"top 25%"
"9050";"14";"404";"vr";"top 25%"
"9051";"14";"398";"vr";"top 25%"
"9052";"14";"399";"vr";"top 25%"
"9053";"14";"378";"vr";"top 25%"
"9054";"14";"482";"vr";"top 25%"
"9055";"14";"481";"vr";"top 25%"
"9057";"14";"477";"vr";"top 25%"
"9058";"14";"479";"vr";"top 25%"
"9059";"14";"478";"vr";"top 25%"
"9060";"14";"486";"vr";"top 25%"
"9061";"14";"489";"vr";"top 25%"
"9062";"14";"496";"vr";"top 25%"
"9063";"14";"491";"vr";"top 25%"
"9064";"14";"439";"vr";"top 25%"
"9065";"14";"454";"vr";"top 25%"
"9066";"14";"453";"vr";"top 25%"
"9067";"14";"459";"vr";"top 25%"
"9068";"14";"462";"vr";"top 25%"
"9069";"14";"444";"vr";"top 25%"
"9070";"14";"449";"vr";"top 25%"
"9071";"14";"472";"vr";"top 25%"
"9072";"14";"471";"vr";"top 25%"
"9073";"14";"474";"vr";"top 25%"
"9074";"14";"464";"vr";"top 25%"
"9075";"14";"466";"vr";"top 25%"
"9076";"14";"470";"vr";"top 25%"
"9077";"14";"468";"vr";"top 25%"
"9078";"14";"205";"vr";"top 25%"
"9080";"14";"278";"vr";"top 25%"
"9081";"14";"286";"vr";"top 25%"
"9082";"14";"287";"vr";"top 25%"
"9083";"14";"267";"vr";"top 25%"
"9084";"14";"273";"vr";"top 25%"
"9085";"14";"266";"vr";"top 25%"
"9086";"14";"300";"vr";"top 25%"
"9087";"14";"298";"vr";"top 25%"
"9088";"14";"288";"vr";"top 25%"
"9089";"14";"290";"vr";"top 25%"
"9090";"14";"296";"vr";"top 25%"
"9091";"14";"292";"vr";"top 25%"
"9092";"14";"294";"vr";"top 25%"
"9093";"14";"309";"vr";"top 25%"
"9094";"14";"227";"vr";"top 25%"
"9095";"14";"219";"vr";"top 25%"
"9096";"14";"228";"vr";"top 25%"
"9097";"14";"232";"vr";"top 25%"
"9098";"14";"208";"vr";"top 25%"
"9099";"14";"217";"vr";"top 25%"
"9100";"14";"216";"vr";"top 25%"
"9101";"14";"263";"vr";"top 25%"
"9102";"14";"260";"vr";"top 25%"
"9103";"14";"258";"vr";"top 25%"
"9104";"14";"261";"vr";"top 25%"
"9105";"14";"234";"vr";"top 25%"
"9106";"14";"235";"vr";"top 25%"
"9107";"14";"255";"vr";"top 25%"
"9108";"14";"252";"vr";"top 25%"
"9109";"14";"377";"vr";"top 25%"
"9110";"14";"356";"vr";"top 25%"
"9111";"14";"353";"vr";"top 25%"
"9112";"14";"357";"vr";"top 25%"
"9113";"14";"359";"vr";"top 25%"
"9114";"14";"347";"vr";"top 25%"
"9115";"14";"348";"vr";"top 25%"
"9116";"14";"350";"vr";"top 25%"
"9117";"14";"345";"vr";"top 25%"
"9118";"14";"374";"vr";"top 25%"
"9119";"14";"373";"vr";"top 25%"
"9120";"14";"375";"vr";"top 25%"
"9121";"14";"360";"vr";"top 25%"
"9122";"14";"367";"vr";"top 25%"
"9123";"14";"371";"vr";"top 25%"
"9124";"14";"369";"vr";"top 25%"
"9125";"14";"370";"vr";"top 25%"
"9126";"14";"324";"vr";"top 25%"
"9127";"14";"323";"vr";"top 25%"
"9128";"14";"325";"vr";"top 25%"
"9129";"14";"326";"vr";"top 25%"
"9130";"14";"311";"vr";"top 25%"
"9131";"14";"315";"vr";"top 25%"
"9132";"14";"318";"vr";"top 25%"
"9133";"14";"344";"vr";"top 25%"
"9134";"14";"338";"vr";"top 25%"
"9135";"14";"340";"vr";"top 25%"
"9136";"14";"342";"vr";"top 25%"
"9137";"14";"331";"vr";"top 25%"
"9138";"15";"211";"vr";"top 25%"
"9139";"15";"208";"vr";"top 25%"
"9140";"15";"215";"vr";"top 25%"
"9141";"15";"214";"vr";"top 25%"
"9142";"15";"27";"vr";"top 25%"
"9143";"15";"26";"vr";"top 25%"
"9145";"15";"22";"vr";"top 25%"
"9146";"15";"20";"vr";"top 25%"
"9147";"15";"21";"vr";"top 25%"
"9148";"15";"37";"vr";"top 25%"
"9149";"15";"32";"vr";"top 25%"
"9150";"15";"33";"vr";"top 25%"
"9151";"15";"100";"vr";"top 25%"
"9152";"15";"1";"vr";"top 25%"
"9153";"15";"105";"vr";"top 25%"
"9154";"15";"104";"vr";"top 25%"
"9155";"15";"103";"vr";"top 25%"
"9156";"15";"15";"vr";"top 25%"
"9157";"15";"11";"vr";"top 25%"
"9158";"15";"14";"vr";"top 25%"
"9159";"15";"8";"vr";"top 25%"
"9160";"15";"6";"vr";"top 25%"
"9161";"15";"7";"vr";"top 25%"
"9162";"15";"75";"vr";"top 25%"
"9163";"15";"76";"vr";"top 25%"
"9164";"15";"81";"vr";"top 25%"
"9165";"15";"73";"vr";"top 25%"
"9166";"15";"70";"vr";"top 25%"
"9167";"15";"67";"vr";"top 25%"
"9168";"15";"94";"vr";"top 25%"
"9169";"15";"95";"vr";"top 25%"
"9170";"15";"86";"vr";"top 25%"
"9171";"15";"83";"vr";"top 25%"
"9172";"15";"90";"vr";"top 25%"
"9173";"15";"87";"vr";"top 25%"
"9174";"15";"88";"vr";"top 25%"
"9175";"15";"42";"vr";"top 25%"
"9176";"15";"48";"vr";"top 25%"
"9177";"15";"47";"vr";"top 25%"
"9178";"15";"51";"vr";"top 25%"
"9179";"15";"46";"vr";"top 25%"
"9180";"15";"44";"vr";"top 25%"
"9181";"15";"65";"vr";"top 25%"
"9182";"15";"61";"vr";"top 25%"
"9183";"15";"59";"vr";"top 25%"
"9184";"15";"62";"vr";"top 25%"
"9185";"15";"64";"vr";"top 25%"
"9186";"15";"54";"vr";"top 25%"
"9187";"15";"53";"vr";"top 25%"
"9188";"15";"56";"vr";"top 25%"
"9189";"15";"176";"vr";"top 25%"
"9190";"15";"181";"vr";"top 25%"
"9191";"15";"184";"vr";"top 25%"
"9192";"15";"165";"vr";"top 25%"
"9193";"15";"163";"vr";"top 25%"
"9194";"15";"173";"vr";"top 25%"
"9195";"15";"171";"vr";"top 25%"
"9196";"15";"167";"vr";"top 25%"
"9197";"15";"170";"vr";"top 25%"
"9198";"15";"199";"vr";"top 25%"
"9199";"15";"197";"vr";"top 25%"
"9200";"15";"201";"vr";"top 25%"
"9201";"15";"203";"vr";"top 25%"
"9202";"15";"188";"vr";"top 25%"
"9203";"15";"189";"vr";"top 25%"
"9204";"15";"187";"vr";"top 25%"
"9205";"15";"186";"vr";"top 25%"
"9206";"15";"195";"vr";"top 25%"
"9207";"15";"193";"vr";"top 25%"
"9208";"15";"194";"vr";"top 25%"
"9209";"15";"125";"vr";"top 25%"
"9210";"15";"121";"vr";"top 25%"
"9211";"15";"127";"vr";"top 25%"
"9212";"15";"129";"vr";"top 25%"
"9213";"15";"128";"vr";"top 25%"
"9214";"15";"131";"vr";"top 25%"
"9215";"15";"112";"vr";"top 25%"
"9216";"15";"113";"vr";"top 25%"
"9218";"15";"118";"vr";"top 25%"
"9219";"15";"116";"vr";"top 25%"
"9220";"15";"152";"vr";"top 25%"
"9221";"15";"148";"vr";"top 25%"
"9222";"15";"147";"vr";"top 25%"
"9223";"15";"133";"vr";"top 25%"
"9224";"15";"139";"vr";"top 25%"
"9225";"15";"136";"vr";"top 25%"
"9226";"15";"144";"vr";"top 25%"
"9227";"15";"145";"vr";"top 25%"
"9228";"15";"140";"vr";"top 25%"
"9229";"16";"101";"vr";"top 25%"
"9230";"16";"104";"vr";"top 25%"
"9231";"16";"105";"vr";"top 25%"
"9232";"16";"98";"vr";"top 25%"
"9233";"16";"100";"vr";"top 25%"
"9234";"16";"99";"vr";"top 25%"
"9235";"16";"113";"vr";"top 25%"
"9237";"16";"106";"vr";"top 25%"
"9238";"16";"108";"vr";"top 25%"
"9239";"16";"111";"vr";"top 25%"
"9240";"16";"116";"vr";"top 25%"
"9241";"16";"85";"vr";"top 25%"
"9242";"16";"86";"vr";"top 25%"
"9243";"16";"87";"vr";"top 25%"
"9244";"16";"81";"vr";"top 25%"
"9245";"16";"96";"vr";"top 25%"
"9246";"16";"94";"vr";"top 25%"
"9247";"16";"95";"vr";"top 25%"
"9248";"16";"89";"vr";"top 25%"
"9249";"16";"92";"vr";"top 25%"
"9250";"16";"90";"vr";"top 25%"
"9251";"16";"91";"vr";"top 25%"
"9252";"16";"78";"vr";"top 25%"
"9253";"16";"117";"vr";"top 25%"
"9254";"16";"122";"vr";"top 25%"
"9255";"16";"124";"vr";"top 25%"
"9256";"16";"125";"vr";"top 25%"
"9257";"16";"119";"vr";"top 25%"
"9258";"16";"121";"vr";"top 25%"
"9259";"16";"120";"vr";"top 25%"
"9260";"16";"135";"vr";"top 25%"
"9261";"16";"133";"vr";"top 25%"
"9262";"16";"134";"vr";"top 25%"
"9263";"16";"127";"vr";"top 25%"
"9264";"16";"128";"vr";"top 25%"
"9265";"16";"131";"vr";"top 25%"
"9266";"16";"129";"vr";"top 25%"
"9267";"16";"27";"vr";"top 25%"
"9268";"16";"26";"vr";"top 25%"
"9269";"16";"28";"vr";"top 25%"
"9270";"16";"29";"vr";"top 25%"
"9271";"16";"22";"vr";"top 25%"
"9272";"16";"25";"vr";"top 25%"
"9273";"16";"21";"vr";"top 25%"
"9274";"16";"36";"vr";"top 25%"
"9275";"16";"35";"vr";"top 25%"
"9276";"16";"37";"vr";"top 25%"
"9277";"16";"33";"vr";"top 25%"
"9278";"16";"38";"vr";"top 25%"
"9279";"16";"6";"vr";"top 25%"
"9280";"16";"8";"vr";"top 25%"
"9281";"16";"1";"vr";"top 25%"
"9282";"16";"2";"vr";"top 25%"
"9283";"16";"17";"vr";"top 25%"
"9284";"16";"15";"vr";"top 25%"
"9285";"16";"14";"vr";"top 25%"
"9286";"16";"16";"vr";"top 25%"
"9287";"16";"9";"vr";"top 25%"
"9288";"16";"10";"vr";"top 25%"
"9289";"16";"13";"vr";"top 25%"
"9290";"16";"11";"vr";"top 25%"
"9291";"16";"77";"vr";"top 25%"
"9292";"16";"63";"vr";"top 25%"
"9293";"16";"62";"vr";"top 25%"
"9294";"16";"65";"vr";"top 25%"
"9295";"16";"66";"vr";"top 25%"
"9296";"16";"59";"vr";"top 25%"
"9297";"16";"61";"vr";"top 25%"
"9298";"16";"58";"vr";"top 25%"
"9299";"16";"75";"vr";"top 25%"
"9300";"16";"76";"vr";"top 25%"
"9301";"16";"68";"vr";"top 25%"
"9302";"16";"70";"vr";"top 25%"
"9303";"16";"73";"vr";"top 25%"
"9304";"16";"39";"vr";"top 25%"
"9305";"16";"45";"vr";"top 25%"
"9306";"16";"46";"vr";"top 25%"
"9307";"16";"40";"vr";"top 25%"
"9308";"16";"41";"vr";"top 25%"
"9309";"16";"57";"vr";"top 25%"
"9310";"16";"54";"vr";"top 25%"
"9311";"16";"53";"vr";"top 25%"
"9312";"16";"55";"vr";"top 25%"
"9313";"16";"47";"vr";"top 25%"
"9314";"16";"48";"vr";"top 25%"
"9315";"16";"52";"vr";"top 25%"
"9316";"16";"49";"vr";"top 25%"
"9317";"17";"182";"vr";"mid 50%"
"9318";"17";"175";"vr";"mid 50%"
"9319";"17";"174";"vr";"mid 50%"
"9320";"17";"181";"vr";"mid 50%"
"9321";"17";"176";"vr";"mid 50%"
"9322";"17";"177";"vr";"mid 50%"
"9323";"17";"173";"vr";"mid 50%"
"9324";"17";"249";"vr";"mid 50%"
"9325";"17";"247";"vr";"mid 50%"
"9326";"17";"250";"vr";"mid 50%"
"9327";"17";"251";"vr";"mid 50%"
"9328";"17";"256";"vr";"mid 50%"
"9329";"17";"237";"vr";"mid 50%"
"9330";"17";"236";"vr";"mid 50%"
"9331";"17";"243";"vr";"mid 50%"
"9332";"17";"235";"vr";"mid 50%"
"9333";"17";"270";"vr";"mid 50%"
"9334";"17";"269";"vr";"mid 50%"
"9335";"17";"271";"vr";"mid 50%"
"9336";"17";"273";"vr";"mid 50%"
"9337";"17";"261";"vr";"mid 50%"
"9338";"17";"260";"vr";"mid 50%"
"9339";"17";"265";"vr";"mid 50%"
"9340";"17";"263";"vr";"mid 50%"
"9341";"17";"264";"vr";"mid 50%"
"9342";"17";"184";"vr";"mid 50%"
"9343";"17";"197";"vr";"mid 50%"
"9345";"17";"200";"vr";"mid 50%"
"9346";"17";"204";"vr";"mid 50%"
"9347";"17";"207";"vr";"mid 50%"
"9348";"17";"186";"vr";"mid 50%"
"9349";"17";"185";"vr";"mid 50%"
"9350";"17";"191";"vr";"mid 50%"
"9351";"17";"188";"vr";"mid 50%"
"9353";"17";"234";"vr";"mid 50%"
"9354";"17";"229";"vr";"mid 50%"
"9355";"17";"226";"vr";"mid 50%"
"9356";"17";"225";"vr";"mid 50%"
"9357";"17";"231";"vr";"mid 50%"
"9358";"17";"232";"vr";"mid 50%"
"9359";"17";"214";"vr";"mid 50%"
"9360";"17";"212";"vr";"mid 50%"
"9361";"17";"223";"vr";"mid 50%"
"9362";"17";"219";"vr";"mid 50%"
"9363";"17";"275";"vr";"mid 50%"
"9364";"17";"59";"vr";"mid 50%"
"9365";"17";"58";"vr";"mid 50%"
"9366";"17";"60";"vr";"mid 50%"
"9367";"17";"61";"vr";"mid 50%"
"9368";"17";"62";"vr";"mid 50%"
"9369";"17";"46";"vr";"mid 50%"
"9370";"17";"44";"vr";"mid 50%"
"9371";"17";"57";"vr";"mid 50%"
"9372";"17";"49";"vr";"mid 50%"
"9373";"17";"55";"vr";"mid 50%"
"9374";"17";"43";"vr";"mid 50%"
"9375";"17";"78";"vr";"mid 50%"
"9376";"17";"77";"vr";"mid 50%"
"9377";"17";"83";"vr";"mid 50%"
"9378";"17";"64";"vr";"mid 50%"
"9379";"17";"68";"vr";"mid 50%"
"9380";"17";"67";"vr";"mid 50%"
"9381";"17";"73";"vr";"mid 50%"
"9382";"17";"69";"vr";"mid 50%"
"9383";"17";"72";"vr";"mid 50%"
"9384";"17";"87";"vr";"mid 50%"
"9385";"17";"13";"vr";"mid 50%"
"9386";"17";"12";"vr";"mid 50%"
"9387";"17";"15";"vr";"mid 50%"
"9388";"17";"18";"vr";"mid 50%"
"9389";"17";"20";"vr";"mid 50%"
"9390";"17";"2";"vr";"mid 50%"
"9391";"17";"11";"vr";"mid 50%"
"9392";"17";"7";"vr";"mid 50%"
"9393";"17";"10";"vr";"mid 50%"
"9394";"17";"42";"vr";"mid 50%"
"9395";"17";"35";"vr";"mid 50%"
"9396";"17";"34";"vr";"mid 50%"
"9397";"17";"41";"vr";"mid 50%"
"9398";"17";"22";"vr";"mid 50%"
"9399";"17";"27";"vr";"mid 50%"
"9400";"17";"25";"vr";"mid 50%"
"9401";"17";"32";"vr";"mid 50%"
"9402";"17";"29";"vr";"mid 50%"
"9403";"17";"31";"vr";"mid 50%"
"9404";"17";"172";"vr";"mid 50%"
"9405";"17";"140";"vr";"mid 50%"
"9406";"17";"137";"vr";"mid 50%"
"9407";"17";"142";"vr";"mid 50%"
"9408";"17";"144";"vr";"mid 50%"
"9409";"17";"146";"vr";"mid 50%"
"9410";"17";"129";"vr";"mid 50%"
"9411";"17";"128";"vr";"mid 50%"
"9412";"17";"132";"vr";"mid 50%"
"9413";"17";"127";"vr";"mid 50%"
"9414";"17";"165";"vr";"mid 50%"
"9415";"17";"164";"vr";"mid 50%"
"9416";"17";"161";"vr";"mid 50%"
"9417";"17";"168";"vr";"mid 50%"
"9418";"17";"169";"vr";"mid 50%"
"9419";"17";"150";"vr";"mid 50%"
"9420";"17";"155";"vr";"mid 50%"
"9421";"17";"152";"vr";"mid 50%"
"9422";"17";"160";"vr";"mid 50%"
"9423";"17";"158";"vr";"mid 50%"
"9424";"17";"88";"vr";"mid 50%"
"9425";"17";"105";"vr";"mid 50%"
"9426";"17";"106";"vr";"mid 50%"
"9427";"17";"107";"vr";"mid 50%"
"9428";"17";"108";"vr";"mid 50%"
"9429";"17";"89";"vr";"mid 50%"
"9430";"17";"95";"vr";"mid 50%"
"9431";"17";"99";"vr";"mid 50%"
"9432";"17";"125";"vr";"mid 50%"
"9433";"17";"118";"vr";"mid 50%"
"9434";"17";"117";"vr";"mid 50%"
"9435";"17";"115";"vr";"mid 50%"
"9436";"17";"122";"vr";"mid 50%"
"9437";"17";"109";"vr";"mid 50%"
"9438";"17";"111";"vr";"mid 50%"
"9439";"17";"110";"vr";"mid 50%"
"9441";"17";"112";"vr";"mid 50%"
"9442";"17";"113";"vr";"mid 50%"
"9443";"18";"153";"vr";"mid 50%"
"9444";"18";"145";"vr";"mid 50%"
"9445";"18";"152";"vr";"mid 50%"
"9446";"18";"168";"vr";"mid 50%"
"9447";"18";"157";"vr";"mid 50%"
"9448";"18";"164";"vr";"mid 50%"
"9449";"18";"161";"vr";"mid 50%"
"9450";"18";"127";"vr";"mid 50%"
"9451";"18";"129";"vr";"mid 50%"
"9452";"18";"121";"vr";"mid 50%"
"9453";"18";"125";"vr";"mid 50%"
"9454";"18";"123";"vr";"mid 50%"
"9455";"18";"141";"vr";"mid 50%"
"9456";"18";"139";"vr";"mid 50%"
"9457";"18";"133";"vr";"mid 50%"
"9458";"18";"134";"vr";"mid 50%"
"9459";"18";"119";"vr";"mid 50%"
"9461";"18";"223";"vr";"mid 50%"
"9462";"18";"211";"vr";"mid 50%"
"9463";"18";"213";"vr";"mid 50%"
"9464";"18";"209";"vr";"mid 50%"
"9465";"18";"235";"vr";"mid 50%"
"9466";"18";"224";"vr";"mid 50%"
"9467";"18";"227";"vr";"mid 50%"
"9468";"18";"228";"vr";"mid 50%"
"9469";"18";"171";"vr";"mid 50%"
"9470";"18";"186";"vr";"mid 50%"
"9471";"18";"175";"vr";"mid 50%"
"9472";"18";"201";"vr";"mid 50%"
"9473";"18";"204";"vr";"mid 50%"
"9474";"18";"192";"vr";"mid 50%"
"9475";"18";"195";"vr";"mid 50%"
