school;student;intake;sex;vr;normexam;standLRT;schgend;type;schavg
49;120;mid 50%;F;mid 50%;0.8219882;0.7843622;girls;Sngl;-0.001192
49;123;mid 50%;F;mid 50%;0.5443412;0.7843622;girls;Sngl;-0.001192
49;125;bottom 25%;F;mid 50%;0.6107292;1.1149682;girls;Sngl;-0.001192
49;126;mid 50%;F;mid 50%;1.0396082;1.3629222;girls;Sngl;-0.001192
49;129;mid 50%;F;mid 50%;0.4026692;-0.868667;girls;Sngl;-0.001192
49;130;mid 50%;F;mid 50%;-0.062088;-0.042152;girls;Sngl;-0.001192
49;132;mid 50%;F;mid 50%;0.1941492;0.3711052;girls;Sngl;-0.001192
49;133;mid 50%;F;mid 50%;0.5443412;0.0404992;girls;Sngl;-0.001192
49;137;bottom 25%;F;mid 50%;1.8138272;1.8588312;girls;Sngl;-0.001192
49;138;top 25%;F;mid 50%;-1.335315;-2.439045;girls;Sngl;-0.001192
49;139;mid 50%;F;mid 50%;-0.062088;-0.703364;girls;Sngl;-0.001192
49;140;bottom 25%;F;mid 50%;1.4395322;1.5282252;girls;Sngl;-0.001192
49;141;top 25%;F;mid 50%;-0.939378;-0.951318;girls;Sngl;-0.001192
49;143;mid 50%;F;mid 50%;0.2613242;-0.786016;girls;Sngl;-0.001192
49;146;mid 50%;F;mid 50%;0.0043222;0.6190592;girls;Sngl;-0.001192
49;147;mid 50%;F;mid 50%;-0.197611;-0.703364;girls;Sngl;-0.001192
49;149;mid 50%;F;mid 50%;0.4026692;-0.372758;girls;Sngl;-0.001192
49;152;bottom 25%;F;mid 50%;-0.419801;0.9496652;girls;Sngl;-0.001192
49;153;bottom 25%;F;mid 50%;0.4026692;-0.290107;girls;Sngl;-0.001192
49;154;mid 50%;F;mid 50%;-1.118624;0.3711052;girls;Sngl;-0.001192
49;155;bottom 25%;F;mid 50%;1.4395322;0.7843622;girls;Sngl;-0.001192
49;156;top 25%;F;mid 50%;-0.419801;-1.281924;girls;Sngl;-0.001192
49;158;bottom 25%;F;mid 50%;0.4026692;0.1231502;girls;Sngl;-0.001192
49;159;mid 50%;F;mid 50%;1.1758492;0.7843622;girls;Sngl;-0.001192
49;160;bottom 25%;F;mid 50%;0.6787592;0.7017112;girls;Sngl;-0.001192
49;161;mid 50%;F;mid 50%;-0.699505;0.6190592;girls;Sngl;-0.001192
49;162;mid 50%;F;mid 50%;0.1941492;0.1231502;girls;Sngl;-0.001192
49;163;bottom 25%;F;mid 50%;1.1758492;0.6190592;girls;Sngl;-0.001192
49;164;mid 50%;F;mid 50%;-0.062088;0.6190592;girls;Sngl;-0.001192
50;1;top 25%;M;mid 50%;-1.62373;-0.951318;mixed;Mxd;0.0065332
50;4;mid 50%;M;mid 50%;0.7472282;-0.290107;mixed;Mxd;0.0065332
50;5;mid 50%;M;mid 50%;-1.029067;-0.207455;mixed;Mxd;0.0065332
50;7;mid 50%;M;mid 50%;0.1340672;0.3711052;mixed;Mxd;0.0065332
50;8;bottom 25%;F;mid 50%;0.8965662;1.6108772;mixed;Mxd;0.0065332
50;11;mid 50%;F;mid 50%;0.2613242;-0.786016;mixed;Mxd;0.0065332
50;12;mid 50%;F;mid 50%;-0.338842;0.0404992;mixed;Mxd;0.0065332
50;13;mid 50%;F;mid 50%;-0.85267;-0.042152;mixed;Mxd;0.0065332
50;16;mid 50%;M;mid 50%;-0.338842;-0.207455;mixed;Mxd;0.0065332
50;17;mid 50%;F;mid 50%;-0.129085;-0.45541;mixed;Mxd;0.0065332
50;18;bottom 25%;F;mid 50%;0.4781942;1.0323172;mixed;Mxd;0.0065332
50;20;bottom 25%;F;mid 50%;0.6107292;1.1976192;mixed;Mxd;0.0065332
50;22;top 25%;F;mid 50%;-1.335315;-1.777833;mixed;Mxd;0.0065332
50;24;mid 50%;F;mid 50%;-0.492781;-0.042152;mixed;Mxd;0.0065332
50;25;mid 50%;M;mid 50%;-0.623051;-0.042152;mixed;Mxd;0.0065332
50;27;mid 50%;M;mid 50%;0.1340672;0.2884532;mixed;Mxd;0.0065332
50;28;mid 50%;F;mid 50%;-1.219486;-0.372758;mixed;Mxd;0.0065332
50;29;mid 50%;F;mid 50%;-0.197611;0.2058022;mixed;Mxd;0.0065332
50;30;mid 50%;F;mid 50%;-0.85267;-1.447227;mixed;Mxd;0.0065332
50;31;mid 50%;M;mid 50%;-0.555112;-0.042152;mixed;Mxd;0.0065332
50;32;bottom 25%;F;mid 50%;0.4026692;0.9496652;mixed;Mxd;0.0065332
50;33;bottom 25%;F;mid 50%;-0.939378;0.1231502;mixed;Mxd;0.0065332
50;35;mid 50%;M;mid 50%;-0.492781;0.2058022;mixed;Mxd;0.0065332
50;36;mid 50%;F;mid 50%;0.0735362;1.1976192;mixed;Mxd;0.0065332
50;37;top 25%;M;mid 50%;-0.776109;-0.538061;mixed;Mxd;0.0065332
50;38;bottom 25%;M;mid 50%;0.6787592;0.8670142;mixed;Mxd;0.0065332
50;41;mid 50%;F;mid 50%;-0.699505;1.1149682;mixed;Mxd;0.0065332
50;42;bottom 25%;M;mid 50%;0.4026692;0.7843622;mixed;Mxd;0.0065332
50;43;mid 50%;F;mid 50%;-0.338842;0.7843622;mixed;Mxd;0.0065332
50;45;top 25%;F;mid 50%;-1.723882;-2.273742;mixed;Mxd;0.0065332
50;46;mid 50%;F;mid 50%;-0.623051;-0.45541;mixed;Mxd;0.0065332
50;47;bottom 25%;F;mid 50%;0.4781942;0.7843622;mixed;Mxd;0.0065332
50;50;mid 50%;M;mid 50%;1.3101422;1.0323172;mixed;Mxd;0.0065332
50;51;bottom 25%;M;mid 50%;-0.265159;-0.290107;mixed;Mxd;0.0065332
50;52;mid 50%;F;mid 50%;-0.197611;0.4537562;mixed;Mxd;0.0065332
50;53;mid 50%;F;mid 50%;-1.62373;-0.868667;mixed;Mxd;0.0065332
50;54;top 25%;M;mid 50%;-0.939378;-1.860484;mixed;Mxd;0.0065332
50;55;mid 50%;F;mid 50%;-0.555112;0.2884532;mixed;Mxd;0.0065332
50;56;bottom 25%;F;mid 50%;1.0396082;1.2802712;mixed;Mxd;0.0065332
50;57;bottom 25%;M;mid 50%;0.0735362;1.1976192;mixed;Mxd;0.0065332
50;58;mid 50%;F;mid 50%;-1.118624;-0.868667;mixed;Mxd;0.0065332
50;59;mid 50%;M;mid 50%;-1.118624;-0.290107;mixed;Mxd;0.0065332
50;63;mid 50%;F;mid 50%;0.0043222;1.2802712;mixed;Mxd;0.0065332
50;64;mid 50%;F;mid 50%;-0.062088;0.6190592;mixed;Mxd;0.0065332
50;67;bottom 25%;M;mid 50%;0.1941492;1.6108772;mixed;Mxd;0.0065332
50;68;bottom 25%;M;mid 50%;1.2405332;1.1149682;mixed;Mxd;0.0065332
50;69;top 25%;M;mid 50%;-1.438662;-1.943136;mixed;Mxd;0.0065332
50;70;mid 50%;M;mid 50%;-1.118624;-0.703364;mixed;Mxd;0.0065332
50;71;top 25%;M;mid 50%;-1.62373;-2.025787;mixed;Mxd;0.0065332
50;73;mid 50%;M;mid 50%;0.2613242;1.7761802;mixed;Mxd;0.0065332
50;74;mid 50%;F;mid 50%;-0.492781;-0.45541;mixed;Mxd;0.0065332
50;76;bottom 25%;M;mid 50%;0.8219882;1.1976192;mixed;Mxd;0.0065332
50;77;mid 50%;M;mid 50%;-0.129085;-0.538061;mixed;Mxd;0.0065332
50;78;top 25%;M;mid 50%;-0.85267;-0.703364;mixed;Mxd;0.0065332
50;79;top 25%;M;mid 50%;-2.291731;-0.868667;mixed;Mxd;0.0065332
50;81;mid 50%;F;mid 50%;0.1941492;-0.45541;mixed;Mxd;0.0065332
50;82;bottom 25%;F;mid 50%;0.9675862;1.1976192;mixed;Mxd;0.0065332
50;83;mid 50%;M;mid 50%;0.9675862;0.2058022;mixed;Mxd;0.0065332
50;84;mid 50%;F;mid 50%;0.6107292;-0.868667;mixed;Mxd;0.0065332
50;87;mid 50%;F;mid 50%;-1.118624;-0.538061;mixed;Mxd;0.0065332
50;88;mid 50%;M;mid 50%;-1.335315;0.2058022;mixed;Mxd;0.0065332
50;89;mid 50%;F;mid 50%;0.8219882;1.5282252;mixed;Mxd;0.0065332
50;90;mid 50%;M;mid 50%;0.7472282;0.3711052;mixed;Mxd;0.0065332
51;3;bottom 25%;F;bottom 25%;-0.419801;-0.538061;mixed;Mxd;-0.396984
51;4;top 25%;M;bottom 25%;-1.118624;-2.439045;mixed;Mxd;-0.396984
51;6;mid 50%;F;bottom 25%;0.0043222;-0.951318;mixed;Mxd;-0.396984
51;8;bottom 25%;M;bottom 25%;-0.699505;1.8588312;mixed;Mxd;-0.396984
51;9;mid 50%;F;bottom 25%;-1.335315;-0.372758;mixed;Mxd;-0.396984
51;12;mid 50%;M;bottom 25%;-0.129085;0.6190592;mixed;Mxd;-0.396984
51;13;mid 50%;M;bottom 25%;0.6107292;-0.703364;mixed;Mxd;-0.396984
51;14;bottom 25%;F;bottom 25%;1.1094382;0.2884532;mixed;Mxd;-0.396984
51;15;top 25%;M;bottom 25%;-1.723882;-2.356393;mixed;Mxd;-0.396984
51;18;bottom 25%;M;bottom 25%;-0.85267;0.1231502;mixed;Mxd;-0.396984
51;20;mid 50%;F;bottom 25%;-0.623051;-0.290107;mixed;Mxd;-0.396984
51;24;mid 50%;F;bottom 25%;0.1340672;0.1231502;mixed;Mxd;-0.396984
51;27;bottom 25%;M;bottom 25%;-0.265159;0.2058022;mixed;Mxd;-0.396984
51;28;bottom 25%;M;bottom 25%;0.3280722;0.8670142;mixed;Mxd;-0.396984
51;29;mid 50%;F;bottom 25%;-0.776109;-1.281924;mixed;Mxd;-0.396984
51;30;bottom 25%;F;bottom 25%;0.2613242;1.7761802;mixed;Mxd;-0.396984
51;31;mid 50%;F;bottom 25%;0.2613242;-0.372758;mixed;Mxd;-0.396984
51;35;mid 50%;M;bottom 25%;-1.438662;-0.868667;mixed;Mxd;-0.396984
51;38;mid 50%;F;bottom 25%;-0.492781;-2.025787;mixed;Mxd;-0.396984
51;45;bottom 25%;M;bottom 25%;0.4026692;-0.538061;mixed;Mxd;-0.396984
51;51;bottom 25%;F;bottom 25%;0.9675862;1.4455742;mixed;Mxd;-0.396984
51;55;bottom 25%;F;bottom 25%;0.4781942;-0.124804;mixed;Mxd;-0.396984
51;59;top 25%;M;bottom 25%;-1.962075;-1.695182;mixed;Mxd;-0.396984
51;60;top 25%;F;bottom 25%;-0.939378;-2.273742;mixed;Mxd;-0.396984
51;61;mid 50%;M;bottom 25%;-0.265159;-1.199273;mixed;Mxd;-0.396984
51;62;mid 50%;M;bottom 25%;-0.492781;0.1231502;mixed;Mxd;-0.396984
51;63;bottom 25%;M;bottom 25%;-0.129085;0.5364082;mixed;Mxd;-0.396984
51;65;mid 50%;M;bottom 25%;-1.438662;1.1976192;mixed;Mxd;-0.396984
51;66;top 25%;M;bottom 25%;-1.029067;-2.521696;mixed;Mxd;-0.396984
51;67;bottom 25%;M;bottom 25%;-0.419801;0.5364082;mixed;Mxd;-0.396984
51;68;mid 50%;F;bottom 25%;-1.219486;-0.620713;mixed;Mxd;-0.396984
51;69;mid 50%;F;bottom 25%;0.3280722;0.3711052;mixed;Mxd;-0.396984
51;71;bottom 25%;F;bottom 25%;0.0043222;1.0323172;mixed;Mxd;-0.396984
51;73;top 25%;M;bottom 25%;-1.438662;-2.686999;mixed;Mxd;-0.396984
51;75;mid 50%;F;bottom 25%;1.5061852;0.7843622;mixed;Mxd;-0.396984
51;77;mid 50%;M;bottom 25%;-0.699505;-1.61253;mixed;Mxd;-0.396984
51;78;mid 50%;M;bottom 25%;-0.776109;-0.538061;mixed;Mxd;-0.396984
51;79;mid 50%;M;bottom 25%;-0.776109;-1.03397;mixed;Mxd;-0.396984
51;80;bottom 25%;M;bottom 25%;-0.129085;-0.042152;mixed;Mxd;-0.396984
51;81;mid 50%;M;bottom 25%;0.0735362;-2.273742;mixed;Mxd;-0.396984
51;82;mid 50%;F;bottom 25%;0.5443412;-1.364576;mixed;Mxd;-0.396984
51;86;mid 50%;F;bottom 25%;-0.699505;-0.868667;mixed;Mxd;-0.396984
51;88;bottom 25%;F;bottom 25%;0.4026692;-0.45541;mixed;Mxd;-0.396984
51;89;mid 50%;F;bottom 25%;-0.338842;0.4537562;mixed;Mxd;-0.396984
51;95;mid 50%;F;bottom 25%;-0.265159;-0.868667;mixed;Mxd;-0.396984
51;96;bottom 25%;F;bottom 25%;0.8965662;-0.042152;mixed;Mxd;-0.396984
51;99;top 25%;M;bottom 25%;-0.776109;-1.116621;mixed;Mxd;-0.396984
51;106;mid 50%;F;bottom 25%;-0.129085;-0.45541;mixed;Mxd;-0.396984
51;111;mid 50%;F;bottom 25%;-0.419801;-0.372758;mixed;Mxd;-0.396984
51;112;mid 50%;F;bottom 25%;-0.062088;-1.777833;mixed;Mxd;-0.396984
51;115;mid 50%;F;bottom 25%;0.4026692;0.9496652;mixed;Mxd;-0.396984
51;117;mid 50%;F;bottom 25%;-0.265159;-0.620713;mixed;Mxd;-0.396984
52;1;bottom 25%;M;mid 50%;1.5792202;0.9496652;boys;Sngl;0.1963172
52;3;mid 50%;M;mid 50%;1.1094382;0.2058022;boys;Sngl;0.1963172
52;4;bottom 25%;M;mid 50%;0.9675862;1.6108772;boys;Sngl;0.1963172
52;6;mid 50%;M;mid 50%;-0.555112;0.3711052;boys;Sngl;0.1963172
52;7;top 25%;M;mid 50%;0.4026692;-1.860484;boys;Sngl;0.1963172
52;8;bottom 25%;M;mid 50%;0.0043222;-0.124804;boys;Sngl;0.1963172
52;9;mid 50%;M;mid 50%;-0.699505;-0.620713;boys;Sngl;0.1963172
52;11;bottom 25%;M;mid 50%;1.9003352;1.9414832;boys;Sngl;0.1963172
52;12;mid 50%;M;mid 50%;0.0043222;-0.124804;boys;Sngl;0.1963172
52;15;mid 50%;M;mid 50%;1.0396082;0.6190592;boys;Sngl;0.1963172
52;17;top 25%;M;mid 50%;-0.197611;-0.703364;boys;Sngl;0.1963172
52;18;mid 50%;M;mid 50%;-0.85267;-0.951318;boys;Sngl;0.1963172
52;19;mid 50%;M;mid 50%;0.6107292;-0.207455;boys;Sngl;0.1963172
52;20;bottom 25%;M;mid 50%;0.2613242;0.8670142;boys;Sngl;0.1963172
52;23;mid 50%;M;mid 50%;1.5792202;0.3711052;boys;Sngl;0.1963172
52;24;bottom 25%;M;mid 50%;2.2031212;1.6108772;boys;Sngl;0.1963172
52;25;mid 50%;M;mid 50%;0.8965662;0.7017112;boys;Sngl;0.1963172
52;28;mid 50%;M;mid 50%;-0.129085;-1.03397;boys;Sngl;0.1963172
52;29;bottom 25%;M;mid 50%;1.0396082;0.7017112;boys;Sngl;0.1963172
52;30;mid 50%;M;mid 50%;0.8219882;-0.372758;boys;Sngl;0.1963172
52;31;bottom 25%;M;mid 50%;1.3101422;0.7843622;boys;Sngl;0.1963172
52;32;mid 50%;M;mid 50%;-0.623051;-0.372758;boys;Sngl;0.1963172
52;33;mid 50%;M;mid 50%;-2.108644;0.5364082;boys;Sngl;0.1963172
52;35;mid 50%;M;mid 50%;0.1340672;0.3711052;boys;Sngl;0.1963172
52;36;top 25%;M;mid 50%;-1.62373;-1.116621;boys;Sngl;0.1963172
52;37;bottom 25%;M;mid 50%;1.9003352;1.2802712;boys;Sngl;0.1963172
52;38;mid 50%;M;mid 50%;0.9675862;0.2884532;boys;Sngl;0.1963172
52;40;top 25%;M;mid 50%;-0.419801;-1.364576;boys;Sngl;0.1963172
52;44;mid 50%;M;mid 50%;-0.197611;-0.372758;boys;Sngl;0.1963172
52;45;mid 50%;M;mid 50%;-0.85267;-0.124804;boys;Sngl;0.1963172
52;46;mid 50%;M;mid 50%;1.1758492;-1.116621;boys;Sngl;0.1963172
52;47;bottom 25%;M;mid 50%;-0.129085;1.6935282;boys;Sngl;0.1963172
52;48;mid 50%;M;mid 50%;-0.776109;-0.538061;boys;Sngl;0.1963172
52;49;mid 50%;M;mid 50%;1.1758492;0.9496652;boys;Sngl;0.1963172
52;51;bottom 25%;M;mid 50%;1.6618062;0.6190592;boys;Sngl;0.1963172
52;52;mid 50%;M;mid 50%;1.1094382;0.3711052;boys;Sngl;0.1963172
52;54;top 25%;M;mid 50%;-1.029067;-1.529879;boys;Sngl;0.1963172
52;55;mid 50%;M;mid 50%;1.0396082;-0.45541;boys;Sngl;0.1963172
52;56;bottom 25%;M;mid 50%;1.9771072;0.7017112;boys;Sngl;0.1963172
52;57;bottom 25%;M;mid 50%;1.9003352;1.4455742;boys;Sngl;0.1963172
52;58;bottom 25%;M;mid 50%;2.1029752;1.5282252;boys;Sngl;0.1963172
52;60;bottom 25%;M;mid 50%;2.5323522;2.0241342;boys;Sngl;0.1963172
52;62;mid 50%;M;mid 50%;0.4026692;0.2884532;boys;Sngl;0.1963172
52;64;bottom 25%;M;mid 50%;2.4086922;2.3547402;boys;Sngl;0.1963172
52;65;top 25%;M;mid 50%;-0.492781;-1.943136;boys;Sngl;0.1963172
52;67;bottom 25%;M;mid 50%;0.8219882;0.3711052;boys;Sngl;0.1963172
52;69;bottom 25%;M;mid 50%;1.3747412;0.0404992;boys;Sngl;0.1963172
52;70;top 25%;M;mid 50%;0.4026692;-0.45541;boys;Sngl;0.1963172
52;71;mid 50%;M;mid 50%;-1.62373;-0.042152;boys;Sngl;0.1963172
52;72;mid 50%;M;mid 50%;0.9675862;0.9496652;boys;Sngl;0.1963172
52;73;mid 50%;M;mid 50%;1.0396082;0.0404992;boys;Sngl;0.1963172
52;74;bottom 25%;M;mid 50%;2.2031212;1.5282252;boys;Sngl;0.1963172
52;76;top 25%;M;mid 50%;-0.555112;-1.529879;boys;Sngl;0.1963172
52;100;mid 50%;M;mid 50%;-0.555112;0.0404992;boys;Sngl;0.1963172
53;2;bottom 25%;F;top 25%;3.3747382;2.0241342;girls;Sngl;0.3805512
53;3;mid 50%;F;top 25%;2.7018012;1.1976192;girls;Sngl;0.3805512
53;4;mid 50%;F;top 25%;0.7472282;0.3711052;girls;Sngl;0.3805512
53;5;mid 50%;F;top 25%;-0.197611;-0.124804;girls;Sngl;0.3805512
53;6;bottom 25%;F;top 25%;2.1029752;0.5364082;girls;Sngl;0.3805512
53;8;mid 50%;F;top 25%;0.4781942;0.1231502;girls;Sngl;0.3805512
53;9;top 25%;F;top 25%;-1.118624;-1.529879;girls;Sngl;0.3805512
53;10;mid 50%;F;top 25%;0.9675862;-0.290107;girls;Sngl;0.3805512
53;11;bottom 25%;F;top 25%;1.7348992;1.7761802;girls;Sngl;0.3805512
53;13;mid 50%;F;top 25%;-0.338842;-0.620713;girls;Sngl;0.3805512
53;14;bottom 25%;F;top 25%;1.8138272;0.7017112;girls;Sngl;0.3805512
53;15;mid 50%;F;top 25%;0.4026692;0.6190592;girls;Sngl;0.3805512
53;16;mid 50%;F;top 25%;0.1340672;0.6190592;girls;Sngl;0.3805512
53;17;top 25%;F;top 25%;-1.118624;-1.447227;girls;Sngl;0.3805512
53;20;bottom 25%;F;top 25%;1.6618062;1.1149682;girls;Sngl;0.3805512
53;22;mid 50%;F;top 25%;1.1094382;-0.042152;girls;Sngl;0.3805512
53;23;bottom 25%;F;top 25%;2.4086922;1.2802712;girls;Sngl;0.3805512
53;26;bottom 25%;F;top 25%;2.9246672;0.6190592;girls;Sngl;0.3805512
53;27;bottom 25%;F;top 25%;3.1340482;1.4455742;girls;Sngl;0.3805512
53;28;mid 50%;F;top 25%;1.8138272;0.6190592;girls;Sngl;0.3805512
53;29;mid 50%;F;top 25%;1.5792202;0.4537562;girls;Sngl;0.3805512
53;30;mid 50%;F;top 25%;-0.338842;-0.703364;girls;Sngl;0.3805512
53;31;bottom 25%;F;top 25%;1.5061852;1.9414832;girls;Sngl;0.3805512
53;34;mid 50%;F;top 25%;0.1340672;-0.042152;girls;Sngl;0.3805512
53;35;mid 50%;F;top 25%;0.2613242;-0.042152;girls;Sngl;0.3805512
53;36;mid 50%;F;top 25%;1.1758492;0.3711052;girls;Sngl;0.3805512
53;37;bottom 25%;F;top 25%;1.9003352;1.8588312;girls;Sngl;0.3805512
53;39;mid 50%;F;top 25%;2.2031212;0.9496652;girls;Sngl;0.3805512
53;40;top 25%;F;top 25%;-0.699505;-1.03397;girls;Sngl;0.3805512
53;41;mid 50%;F;top 25%;1.1758492;0.8670142;girls;Sngl;0.3805512
53;42;bottom 25%;F;top 25%;2.6267392;0.9496652;girls;Sngl;0.3805512
53;43;mid 50%;F;top 25%;-1.029067;-0.45541;girls;Sngl;0.3805512
53;44;mid 50%;F;top 25%;0.6107292;0.3711052;girls;Sngl;0.3805512
53;46;bottom 25%;F;top 25%;1.9771072;1.0323172;girls;Sngl;0.3805512
53;47;mid 50%;F;top 25%;1.2405332;0.7843622;girls;Sngl;0.3805512
53;48;mid 50%;F;top 25%;1.6618062;0.1231502;girls;Sngl;0.3805512
53;51;mid 50%;F;top 25%;0.9675862;-0.207455;girls;Sngl;0.3805512
53;52;mid 50%;F;top 25%;-0.555112;0.4537562;girls;Sngl;0.3805512
53;54;bottom 25%;F;top 25%;1.6618062;1.4455742;girls;Sngl;0.3805512
53;55;top 25%;F;top 25%;-1.118624;-0.786016;girls;Sngl;0.3805512
53;56;mid 50%;F;top 25%;0.3280722;0.6190592;girls;Sngl;0.3805512
53;59;mid 50%;F;top 25%;0.1941492;0.4537562;girls;Sngl;0.3805512
53;60;bottom 25%;F;top 25%;1.8138272;0.9496652;girls;Sngl;0.3805512
53;62;bottom 25%;F;top 25%;1.1758492;-0.372758;girls;Sngl;0.3805512
53;64;mid 50%;F;top 25%;2.4086922;0.0404992;girls;Sngl;0.3805512
53;66;bottom 25%;F;top 25%;1.6618062;0.8670142;girls;Sngl;0.3805512
53;67;mid 50%;F;top 25%;2.2031212;0.9496652;girls;Sngl;0.3805512
53;68;top 25%;F;top 25%;-1.962075;-2.439045;girls;Sngl;0.3805512
53;69;mid 50%;F;top 25%;-0.062088;0.3711052;girls;Sngl;0.3805512
53;70;mid 50%;F;top 25%;0.6787592;-0.124804;girls;Sngl;0.3805512
53;71;top 25%;F;top 25%;-1.438662;-1.364576;girls;Sngl;0.3805512
53;72;mid 50%;F;top 25%;-0.492781;-0.786016;girls;Sngl;0.3805512
53;73;bottom 25%;F;top 25%;2.9246672;2.1067862;girls;Sngl;0.3805512
53;74;bottom 25%;F;top 25%;2.7960982;0.7843622;girls;Sngl;0.3805512
53;75;mid 50%;F;top 25%;0.2613242;0.7843622;girls;Sngl;0.3805512
53;76;bottom 25%;F;top 25%;2.5323522;0.8670142;girls;Sngl;0.3805512
53;78;mid 50%;F;top 25%;0.7472282;0.6190592;girls;Sngl;0.3805512
53;79;bottom 25%;F;top 25%;2.7960982;1.5282252;girls;Sngl;0.3805512
53;80;mid 50%;F;top 25%;2.5323522;-0.372758;girls;Sngl;0.3805512
53;82;bottom 25%;F;top 25%;0.6107292;0.4537562;girls;Sngl;0.3805512
53;84;mid 50%;F;top 25%;0.8219882;0.5364082;girls;Sngl;0.3805512
53;86;mid 50%;F;top 25%;-1.219486;-1.777833;girls;Sngl;0.3805512
53;88;bottom 25%;F;top 25%;2.7960982;1.6935282;girls;Sngl;0.3805512
53;89;mid 50%;F;top 25%;0.2613242;0.0404992;girls;Sngl;0.3805512
53;90;mid 50%;F;top 25%;0.5443412;1.1976192;girls;Sngl;0.3805512
54;15;mid 50%;F;top 25%;-0.776109;-0.538061;mixed;Mxd;0.5880652
54;16;mid 50%;M;top 25%;-1.219486;1.1976192;mixed;Mxd;0.5880652
54;20;mid 50%;M;top 25%;-0.265159;0.3711052;mixed;Mxd;0.5880652
54;21;mid 50%;F;top 25%;-1.118624;1.0323172;mixed;Mxd;0.5880652
54;33;mid 50%;M;top 25%;0.2613242;0.2884532;mixed;Mxd;0.5880652
54;48;mid 50%;M;top 25%;-1.62373;0.2058022;mixed;Mxd;0.5880652
54;62;bottom 25%;F;top 25%;-0.265159;0.9496652;mixed;Mxd;0.5880652
54;132;bottom 25%;F;top 25%;-0.062088;1.1976192;mixed;Mxd;0.5880652
55;1;mid 50%;F;top 25%;-0.338842;-0.703364;mixed;Mxd;0.2673852
55;3;bottom 25%;F;top 25%;2.2031212;0.6190592;mixed;Mxd;0.2673852
55;4;bottom 25%;F;top 25%;2.6267392;1.6935282;mixed;Mxd;0.2673852
55;6;bottom 25%;F;top 25%;1.6618062;0.8670142;mixed;Mxd;0.2673852
55;8;bottom 25%;F;top 25%;2.2031212;1.4455742;mixed;Mxd;0.2673852
55;9;bottom 25%;F;top 25%;1.6618062;1.1149682;mixed;Mxd;0.2673852
55;10;bottom 25%;M;top 25%;1.3747412;2.1067862;mixed;Mxd;0.2673852
55;12;bottom 25%;M;top 25%;0.4026692;1.6935282;mixed;Mxd;0.2673852
55;13;mid 50%;M;top 25%;0.8219882;1.1976192;mixed;Mxd;0.2673852
55;14;mid 50%;M;top 25%;0.7472282;0.5364082;mixed;Mxd;0.2673852
55;15;mid 50%;M;top 25%;1.5792202;0.3711052;mixed;Mxd;0.2673852
55;16;bottom 25%;M;top 25%;1.4395322;1.0323172;mixed;Mxd;0.2673852
55;17;mid 50%;M;top 25%;0.6107292;-0.951318;mixed;Mxd;0.2673852
55;18;mid 50%;M;top 25%;0.4781942;0.6190592;mixed;Mxd;0.2673852
55;19;bottom 25%;F;top 25%;0.6787592;0.6190592;mixed;Mxd;0.2673852
55;21;bottom 25%;F;top 25%;0.1340672;0.1231502;mixed;Mxd;0.2673852
55;22;mid 50%;M;top 25%;0.2613242;0.2058022;mixed;Mxd;0.2673852
55;23;mid 50%;M;top 25%;0.1340672;-0.868667;mixed;Mxd;0.2673852
55;24;bottom 25%;F;top 25%;0.8219882;0.6190592;mixed;Mxd;0.2673852
55;28;top 25%;M;top 25%;0.0735362;0.2884532;mixed;Mxd;0.2673852
55;34;bottom 25%;M;top 25%;0.9675862;1.2802712;mixed;Mxd;0.2673852
55;36;mid 50%;M;top 25%;0.8965662;-0.620713;mixed;Mxd;0.2673852
55;38;bottom 25%;M;top 25%;1.1094382;1.8588312;mixed;Mxd;0.2673852
55;39;bottom 25%;F;top 25%;1.3747412;1.6108772;mixed;Mxd;0.2673852
55;42;mid 50%;F;top 25%;0.4781942;-0.786016;mixed;Mxd;0.2673852
55;43;mid 50%;F;top 25%;-0.776109;0.6190592;mixed;Mxd;0.2673852
55;45;mid 50%;F;top 25%;-0.265159;-0.538061;mixed;Mxd;0.2673852
55;46;mid 50%;F;top 25%;1.3101422;0.4537562;mixed;Mxd;0.2673852
55;47;top 25%;F;top 25%;-0.338842;-0.372758;mixed;Mxd;0.2673852
55;48;mid 50%;M;top 25%;0.1340672;-1.281924;mixed;Mxd;0.2673852
55;49;bottom 25%;M;top 25%;0.0043222;-0.207455;mixed;Mxd;0.2673852
55;51;mid 50%;F;top 25%;0.8965662;0.0404992;mixed;Mxd;0.2673852
55;54;mid 50%;M;top 25%;1.3747412;0.1231502;mixed;Mxd;0.2673852
55;55;top 25%;M;top 25%;-1.438662;-2.356393;mixed;Mxd;0.2673852
55;56;mid 50%;M;top 25%;0.0735362;0.0404992;mixed;Mxd;0.2673852
55;57;mid 50%;F;top 25%;0.2613242;-0.538061;mixed;Mxd;0.2673852
55;58;mid 50%;F;top 25%;-0.265159;-0.45541;mixed;Mxd;0.2673852
55;64;top 25%;M;top 25%;-1.118624;-2.521696;mixed;Mxd;0.2673852
55;65;mid 50%;M;top 25%;1.3101422;0.4537562;mixed;Mxd;0.2673852
55;68;mid 50%;M;top 25%;1.0396082;0.2058022;mixed;Mxd;0.2673852
55;69;mid 50%;F;top 25%;-0.197611;0.1231502;mixed;Mxd;0.2673852
55;70;mid 50%;F;top 25%;1.6618062;-0.372758;mixed;Mxd;0.2673852
