"school";"student";"variable";"value"
"6378";"34";"99";"standLRT";2,3547402
"6379";"34";"97";"standLRT";-0,786016
"6380";"34";"100";"standLRT";-2,273742
"6381";"34";"92";"standLRT";0,2058022
"6382";"34";"93";"standLRT";-1,447227
"6383";"34";"96";"standLRT";0,3711052
"6384";"34";"95";"standLRT";-0,45541
"6385";"35";"158";"standLRT";-0,538061
"6386";"35";"162";"standLRT";-0,620713
"6387";"35";"163";"standLRT";-0,207455
"6388";"35";"157";"standLRT";0,4537562
"6389";"35";"153";"standLRT";-0,207455
"6390";"35";"166";"standLRT";0,1231502
"6391";"35";"148";"standLRT";0,5364082
"6392";"35";"138";"standLRT";0,8670142
"6393";"35";"150";"standLRT";-0,207455
"6394";"35";"139";"standLRT";-0,290107
"6395";"35";"142";"standLRT";1,2802712
"6396";"35";"140";"standLRT";-0,538061
"6397";"35";"144";"standLRT";-0,290107
"6398";"35";"198";"standLRT";-1,03397
"6399";"35";"196";"standLRT";-0,290107
"6400";"35";"199";"standLRT";-0,124804
"6401";"35";"193";"standLRT";-0,45541
"6402";"35";"195";"standLRT";0,0404992
"6403";"35";"194";"standLRT";1,6108772
"6404";"35";"192";"standLRT";-1,03397
"6405";"35";"208";"standLRT";-0,290107
"6406";"35";"210";"standLRT";-1,199273
"6407";"35";"202";"standLRT";-1,364576
"6408";"35";"204";"standLRT";0,5364082
"6409";"35";"207";"standLRT";-0,372758
"6410";"35";"205";"standLRT";0,0404992
"6411";"35";"167";"standLRT";-0,703364
"6412";"35";"173";"standLRT";1,2802712
"6413";"35";"176";"standLRT";-0,45541
"6414";"35";NA;"standLRT";-0,042152
"6415";"35";NA;"standLRT";-0,372758
"6416";"35";"187";"standLRT";-0,620713
"6417";"35";"186";"standLRT";1,6108772
"6418";"35";NA;"standLRT";-0,786016
"6419";"35";"180";"standLRT";0,9496652
"6420";"35";"181";"standLRT";0,0404992
"6421";"35";"185";"standLRT";-1,529879
"6422";"35";"184";"standLRT";-0,372758
"6423";"36";"245";"standLRT";NA
"6424";"36";"248";"standLRT";-1,199273
"6425";"36";"237";"standLRT";1,8588312
"6426";"36";"242";"standLRT";-1,364576
"6427";"36";"240";"standLRT";-0,868667
"6428";"36";"241";"standLRT";-0,951318
"6429";"36";"265";"standLRT";0,2884532
"6430";"36";"261";"standLRT";-1,860484
"6431";"36";"264";"standLRT";0,2884532
"6432";"36";"251";"standLRT";-1,529879
"6433";"36";"252";"standLRT";-0,538061
"6434";"36";"260";"standLRT";-0,124804
"6435";"36";"256";"standLRT";0,7017112
"6436";"36";"236";"standLRT";-1,364576
"6437";"36";"322";"standLRT";-0,538061
"6438";"36";"320";"standLRT";-1,447227
"6439";"36";"325";"standLRT";-1,529879
"6440";"36";"323";"standLRT";-0,124804
"6441";"36";"326";"standLRT";1,0323172
"6442";"36";"315";"standLRT";1,0323172
"6443";"36";"313";"standLRT";0,2058022
"6444";"36";"319";"standLRT";-0,703364
"6445";"36";"318";"standLRT";1,3629222
"6446";"36";"317";"standLRT";-0,372758
"6447";"36";"340";"standLRT";0,8670142
"6448";"36";"336";"standLRT";-0,372758
"6449";"36";"344";"standLRT";-0,868667
"6450";"36";"341";"standLRT";0,6190592
"6451";"36";"342";"standLRT";0,6190592
"6452";"36";"327";"standLRT";0,3711052
"6453";"36";"329";"standLRT";-0,372758
"6454";"36";"330";"standLRT";0,4537562
"6455";"36";"328";"standLRT";-0,538061
"6456";"36";"284";"standLRT";-1,695182
"6457";"36";"282";"standLRT";-2,604348
"6458";"36";"285";"standLRT";0,7843622
"6459";"36";"286";"standLRT";1,5282252
"6460";"36";"288";"standLRT";0,6190592
"6461";"36";"270";"standLRT";1,0323172
"6462";"36";"269";"standLRT";-0,124804
"6463";"36";"275";"standLRT";1,2802712
"6464";"36";"277";"standLRT";1,2802712
"6465";"36";"311";"standLRT";0,5364082
"6466";"36";"306";"standLRT";0,1231502
"6467";"36";"310";"standLRT";1,0323172
"6468";"36";"309";"standLRT";-0,207455
"6469";"36";"289";"standLRT";0,1231502
"6470";"36";"293";"standLRT";-2,686999
"6471";"36";"294";"standLRT";0,3711052
"6472";"36";"290";"standLRT";-0,124804
"6473";"36";"298";"standLRT";1,6935282
"6474";"36";"296";"standLRT";1,6935282
"6475";"36";"345";"standLRT";-0,951318
"6476";"36";"356";"standLRT";NA
"6477";"36";"355";"standLRT";2,9333002
"6478";"36";"235";"standLRT";-0,290107
"6479";"36";"224";"standLRT";1,6935282
"6480";"36";"218";"standLRT";-1,199273
"6481";"36";"221";"standLRT";-0,124804
"6482";"36";"219";"standLRT";-2,273742
"6483";"36";"216";"standLRT";-1,199273
"6484";"36";"233";"standLRT";-1,199273
"6485";"36";"232";"standLRT";-1,199273
"6486";"36";"226";"standLRT";-0,124804
"6487";"36";"227";"standLRT";2,0241342
"6488";"36";"231";"standLRT";-0,45541
"6489";"36";"229";"standLRT";0,4537562
"6490";"36";"230";"standLRT";1,3629222
"6491";"36";"212";"standLRT";-1,199273
"6492";"36";"352";"standLRT";0,1231502
"6493";"37";"383";"standLRT";1,6108772
"6494";"37";"394";"standLRT";-2,025787
"6495";"37";"392";"standLRT";-0,620713
"6496";"37";"390";"standLRT";-0,703364
"6497";"37";"393";"standLRT";-0,538061
"6498";"37";"389";"standLRT";0,2058022
"6499";"37";"387";"standLRT";-2,108439
"6500";"37";"423";"standLRT";-2,108439
"6501";"37";"429";"standLRT";-1,199273
"6502";"37";"431";"standLRT";-2,19109
"6503";"37";"404";"standLRT";-1,199273
"6504";"37";"400";"standLRT";1,0323172
"6505";"37";"397";"standLRT";-0,620713
"6506";"37";"409";"standLRT";-2,19109
"6507";"37";"408";"standLRT";-2,439045
"6508";"37";"369";"standLRT";0,5364082
"6509";"37";"370";"standLRT";-0,290107
"6510";"37";"366";"standLRT";0,0404992
"6511";"37";"374";"standLRT";-0,538061
"6512";"37";"371";"standLRT";0,0404992
"6513";"37";"372";"standLRT";-1,116621
"6514";"37";"363";"standLRT";-0,207455
"6515";"38";"461";"standLRT";-0,290107
"6516";"38";"462";"standLRT";-2,19109
"6517";"38";"464";"standLRT";0,7017112
"6518";"38";"456";"standLRT";0,2058022
"6519";"38";"460";"standLRT";-0,207455
"6520";"38";"457";"standLRT";-0,951318
"6521";"38";"469";"standLRT";0,8670142
"6522";"38";"471";"standLRT";-0,951318
"6523";"38";"465";"standLRT";0,5364082
"6524";"38";"467";"standLRT";0,0404992
"6525";"38";"440";"standLRT";1,8588312
"6526";"38";"442";"standLRT";-0,868667
"6527";"38";"444";"standLRT";0,5364082
"6528";"38";"436";"standLRT";-0,868667
"6529";"38";"439";"standLRT";0,3711052
"6530";"38";"438";"standLRT";-0,703364
"6531";"38";"454";"standLRT";-0,45541
"6532";"38";"452";"standLRT";-0,620713
"6533";"38";"446";"standLRT";-1,03397
"6534";"38";"448";"standLRT";2,0241342
"6535";"38";"447";"standLRT";1,1976192
"6536";"38";"472";"standLRT";-1,943136
"6537";"38";"474";"standLRT";0,5364082
"6538";"38";"531";"standLRT";1,3629222
"6539";"38";"529";"standLRT";-1,199273
"6540";"38";"532";"standLRT";-1,199273
"6541";"38";"536";"standLRT";-2,521696
"6542";"38";"539";"standLRT";0,4537562
"6543";"38";"524";"standLRT";0,3711052
"6544";"38";"513";"standLRT";-0,124804
"6545";"38";"528";"standLRT";-1,695182
"6546";"38";"526";"standLRT";-2,025787
"6547";"38";"527";"standLRT";0,2884532
"6548";"38";"511";"standLRT";1,1149682
"6549";"38";"557";"standLRT";-0,290107
"6550";"38";"541";"standLRT";-1,447227
"6551";"38";"543";"standLRT";1,6108772
"6552";"38";"558";"standLRT";-1,03397
"6553";"38";"490";"standLRT";0,5364082
"6554";"38";"491";"standLRT";0,5364082
"6555";"38";"476";"standLRT";0,6190592
"6556";"38";"480";"standLRT";-0,786016
"6557";"38";"477";"standLRT";1,4455742
"6558";"38";"478";"standLRT";-0,45541
"6559";"38";"509";"standLRT";0,2058022
"6560";"38";"502";"standLRT";-0,372758
"6561";"38";"506";"standLRT";-0,45541
"6562";"38";"507";"standLRT";-0,124804
"6563";"38";"492";"standLRT";0,3711052
"6564";"38";"494";"standLRT";0,1231502
"6565";"38";"499";"standLRT";0,3711052
"6566";"38";"495";"standLRT";-2,108439
"6567";"38";"496";"standLRT";-1,61253
"6568";"38";"559";"standLRT";-1,199273
"6569";"39";"590";"standLRT";-1,03397
"6570";"39";"588";"standLRT";-0,124804
"6571";"39";"586";"standLRT";0,5364082
"6572";"39";"594";"standLRT";-0,703364
"6573";"39";"592";"standLRT";1,2802712
"6574";"39";"595";"standLRT";1,3629222
"6575";"39";"579";"standLRT";-2,934953
"6576";"39";"580";"standLRT";0,7017112
"6577";"39";"578";"standLRT";-0,951318
"6578";"39";"585";"standLRT";-0,786016
"6579";"39";"581";"standLRT";-2,025787
"6580";"39";"582";"standLRT";-1,03397
"6581";"39";"577";"standLRT";-0,207455
"6582";"39";"610";"standLRT";-0,951318
"6583";"39";"612";"standLRT";-0,207455
"6584";"39";"609";"standLRT";-0,620713
"6585";"39";"607";"standLRT";-0,290107
"6586";"39";"616";"standLRT";0,3711052
"6587";"39";"613";"standLRT";1,9414832
"6588";"39";"596";"standLRT";0,0404992
"6589";"39";"599";"standLRT";1,5282252
"6590";"39";"597";"standLRT";-2,025787
"6591";"39";"604";"standLRT";1,6935282
"6592";"39";"602";"standLRT";-1,364576
"6593";"39";"600";"standLRT";1,3629222
"6594";"39";"601";"standLRT";-0,45541
"6595";"39";"617";"standLRT";1,1149682
"6596";"39";"575";"standLRT";-0,786016
"6597";"39";"569";"standLRT";-1,777833
"6598";"39";"570";"standLRT";-0,042152
"6599";"39";"568";"standLRT";-0,45541
"6600";"39";"567";"standLRT";-0,620713
"6601";"39";"571";"standLRT";1,4455742
"6602";"39";"572";"standLRT";-0,538061
"6603";"39";"560";"standLRT";-0,042152
"6604";"39";"561";"standLRT";-1,860484
"6605";"39";"565";"standLRT";0,6190592
"6606";"39";"564";"standLRT";0,5364082
"6607";"39";"563";"standLRT";-1,03397
"6608";"39";"618";"standLRT";-0,703364
"6609";"39";"627";"standLRT";1,8588312
"6610";"39";"620";"standLRT";-1,943136
"6611";"39";"623";"standLRT";-0,124804
"6612";"39";"621";"standLRT";0,2884532
"6613";"39";"622";"standLRT";-0,372758
"6614";"39";"633";"standLRT";-0,124804
"6615";"39";"631";"standLRT";-0,45541
"6616";"39";"632";"standLRT";0,4537562
"6617";"40";"659";"standLRT";0,0404992
"6618";"40";"654";"standLRT";-1,61253
"6619";"40";"655";"standLRT";2,3547402
"6620";"40";"656";"standLRT";0,7843622
"6621";"40";"661";"standLRT";-0,124804
"6622";"40";"647";"standLRT";-0,372758
"6623";"40";"648";"standLRT";-0,124804
"6624";"40";"646";"standLRT";0,0404992
"6625";"40";"653";"standLRT";0,1231502
"6626";"40";"652";"standLRT";-0,868667
"6627";"40";"649";"standLRT";0,5364082
"6628";"40";"650";"standLRT";-1,281924
"6629";"40";"645";"standLRT";1,0323172
"6630";"40";"691";"standLRT";-0,45541
"6631";"40";"692";"standLRT";0,7843622
"6632";"40";"693";"standLRT";1,2802712
"6633";"40";NA;"standLRT";-0,786016
"6634";"40";"686";"standLRT";-0,620713
"6635";"40";"703";"standLRT";-2,19109
"6636";"40";"705";"standLRT";0,6190592
"6637";"40";"696";"standLRT";-1,03397
"6638";"40";"697";"standLRT";0,3711052
"6639";"40";"699";"standLRT";0,3711052
"6640";"40";"698";"standLRT";-0,868667
"6641";"40";"662";"standLRT";0,5364082
"6642";"40";"668";"standLRT";-1,61253
"6643";"40";"669";"standLRT";1,4455742
"6644";"40";"672";"standLRT";0,4537562
"6645";"40";"663";"standLRT";1,4455742
"6646";"40";"667";"standLRT";0,9496652
"6647";"40";"664";"standLRT";-0,042152
"6648";"40";"684";"standLRT";-1,03397
"6649";"40";"683";"standLRT";0,4537562
"6650";"40";"679";"standLRT";-2,356393
"6651";"40";"681";"standLRT";-1,199273
"6652";"40";"680";"standLRT";0,0404992
"6653";"40";"635";"standLRT";-0,290107
"6654";"40";"641";"standLRT";0,1231502
"6655";"40";"643";"standLRT";-0,868667
"6656";"40";"638";"standLRT";1,6108772
"6657";"40";"640";"standLRT";-0,45541
"6658";"40";"639";"standLRT";0,2884532
"6659";"40";"707";"standLRT";-0,620713
"6660";"40";"737";"standLRT";0,2884532
"6661";"40";"739";"standLRT";-1,281924
"6662";"40";"735";"standLRT";0,6190592
"6663";"40";"734";"standLRT";0,7017112
"6664";"40";"743";"standLRT";-1,199273
"6665";"40";"740";"standLRT";-0,124804
"6666";"40";"741";"standLRT";0,3711052
"6667";"40";"744";"standLRT";0,8670142
"6668";"40";"726";"standLRT";-2,19109
"6669";"40";"728";"standLRT";-0,868667
"6670";"40";"725";"standLRT";1,3629222
"6671";"40";"733";"standLRT";-0,45541
"6672";"40";"732";"standLRT";0,9496652
"6673";"40";"729";"standLRT";-1,943136
"6674";"40";"730";"standLRT";-0,620713
"6675";"40";"724";"standLRT";-0,042152
"6676";"40";"711";"standLRT";1,4455742
"6677";"40";"714";"standLRT";2,5200432
"6678";"40";"715";"standLRT";1,4455742
"6679";"40";"708";"standLRT";-0,703364
"6680";"40";"710";"standLRT";-0,786016
"6681";"40";"709";"standLRT";1,2802712
"6682";"40";"745";"standLRT";-0,45541
"6683";"40";"747";"standLRT";0,2884532
"6684";"40";"746";"standLRT";-0,45541
"6685";"40";"722";"standLRT";0,6190592
"6686";"40";"723";"standLRT";-0,620713
"6687";"40";NA;"standLRT";1,1976192
"6688";"41";"792";"standLRT";0,7017112
"6689";"41";"796";"standLRT";0,2058022
"6690";"41";"779";"standLRT";-0,786016
"6691";"41";"783";"standLRT";0,3711052
"6692";"41";"778";"standLRT";-2,521696
"6693";"41";"773";"standLRT";-2,934953
"6694";"41";"790";"standLRT";-1,03397
"6695";"41";"787";"standLRT";-1,199273
"6696";"41";"789";"standLRT";0,3711052
"6697";"41";"786";"standLRT";-0,620713
"6698";"41";"785";"standLRT";0,5364082
"6699";"41";"770";"standLRT";-1,943136
"6700";"41";"835";"standLRT";-0,372758
"6701";"41";"840";"standLRT";-0,868667
"6702";"41";"841";"standLRT";-1,03397
"6703";"41";"842";"standLRT";-0,951318
"6704";"41";"831";"standLRT";-1,61253
"6705";"41";NA;"standLRT";0,2884532
"6706";"41";"852";"standLRT";-0,868667
"6707";"41";"850";"standLRT";-0,372758
"6708";"41";"853";"standLRT";-0,290107
"6709";"41";"854";"standLRT";0,7017112
"6710";"41";"843";"standLRT";0,4537562
"6711";"41";"845";"standLRT";-0,372758
"6712";"41";"844";"standLRT";1,2802712
"6713";"41";"849";"standLRT";0,7843622
"6714";"41";"846";"standLRT";0,2058022
"6715";"41";"847";"standLRT";-1,364576
"6716";"41";"797";"standLRT";-2,356393
"6717";"41";"810";"standLRT";-0,124804
"6718";"41";"811";"standLRT";-1,695182
"6719";"41";"798";"standLRT";0,7843622
"6720";"41";"801";"standLRT";0,2058022
"6721";"41";"802";"standLRT";0,7017112
"6722";"41";"829";"standLRT";0,2058022
"6723";"41";"825";"standLRT";0,7843622
"6724";"41";"824";"standLRT";-0,290107
"6725";"41";"826";"standLRT";0,2058022
"6726";"41";"828";"standLRT";0,8670142
"6727";"41";"817";"standLRT";0,0404992
"6728";"41";"814";"standLRT";-1,281924
"6729";"41";"818";"standLRT";0,7017112
"6730";"41";"819";"standLRT";0,5364082
"6731";"41";"855";"standLRT";0,0404992
"6732";"41";"757";"standLRT";0,2058022
"6733";"41";"766";"standLRT";-0,124804
"6734";"41";"767";"standLRT";-1,199273
"6735";"41";"758";"standLRT";-0,042152
"6736";"41";"762";"standLRT";-0,538061
"6737";"41";"863";"standLRT";-1,447227
"6738";"41";"878";"standLRT";-0,538061
"6739";"41";"880";"standLRT";0,0404992
"6740";"41";"867";"standLRT";0,1231502
"6741";"41";"868";"standLRT";0,3711052
"6742";"41";"865";"standLRT";0,8670142
"6743";"41";"873";"standLRT";-1,447227
"6744";"41";"872";"standLRT";0,8670142
"6745";"41";"870";"standLRT";0,7843622
"6746";"41";"864";"standLRT";-0,868667
"6747";"41";"860";"standLRT";-0,45541
"6748";"42";"116";"standLRT";0,2884532
"6749";"42";"118";"standLRT";-0,372758
"6750";"42";"127";"standLRT";-0,042152
"6751";"42";"124";"standLRT";0,0404992
"6752";"42";"125";"standLRT";0,3711052
"6753";"42";"122";"standLRT";-1,199273
"6754";"42";"36";"standLRT";0,5364082
"6755";"42";"31";"standLRT";0,0404992
"6756";"42";"34";"standLRT";-0,042152
"6757";"42";"33";"standLRT";-1,281924
"6758";"42";"128";"standLRT";-1,281924
"6759";"42";"132";"standLRT";-0,45541
"6760";"42";"131";"standLRT";0,8670142
"6761";"42";"28";"standLRT";0,0404992
"6762";"42";"63";"standLRT";-0,372758
"6763";"42";"64";"standLRT";-0,372758
"6764";"42";"65";"standLRT";-0,042152
"6765";"42";"61";"standLRT";-0,124804
"6766";"42";"73";"standLRT";-0,703364
"6767";"42";"71";"standLRT";-1,03397
"6768";"42";"68";"standLRT";0,6190592
"6769";"42";"44";"standLRT";-1,199273
"6770";"42";"46";"standLRT";0,2058022
"6771";"42";"47";"standLRT";0,1231502
"6772";"42";"43";"standLRT";-2,273742
"6773";"42";"42";"standLRT";0,5364082
"6774";"42";"54";"standLRT";0,3711052
"6775";"42";"55";"standLRT";1,0323172
"6776";"42";NA;"standLRT";-0,45541
"6777";"42";"53";"standLRT";0,5364082
"6778";"42";"52";"standLRT";-1,447227
"6779";"42";"99";"standLRT";-0,868667
"6780";"42";"100";"standLRT";1,6108772
"6781";"42";"96";"standLRT";0,7017112
"6782";"42";"77";"standLRT";0,2884532
"6783";"42";"80";"standLRT";0,2058022
"6784";"42";"82";"standLRT";1,1976192
"6785";"42";"79";"standLRT";1,4455742
"6786";"42";"88";"standLRT";-0,703364
"6787";"42";"83";"standLRT";-1,447227
"6788";"42";"84";"standLRT";-0,538061
"6789";"42";"87";"standLRT";0,1231502
"6790";"42";"85";"standLRT";-0,868667
"6791";"42";"40";"standLRT";-0,207455
"6792";"42";"11";"standLRT";-0,45541
"6793";"42";"13";"standLRT";-1,199273
"6794";"42";"14";"standLRT";1,0323172
"6795";"42";"10";"standLRT";-0,620713
"6796";"42";"9";"standLRT";0,0404992
"6797";"42";"3";"standLRT";-0,042152
"6798";"42";"24";"standLRT";0,6190592
"6799";"42";"23";"standLRT";NA
"6800";"42";"25";"standLRT";-1,529879
"6801";"42";"16";"standLRT";-0,703364
"6802";"42";"17";"standLRT";1,6935282
"6803";"42";"19";"standLRT";-0,951318
"6804";"42";"2";"standLRT";0,4537562
"6805";"42";"1";"standLRT";0,2058022
"6806";"43";"33";"standLRT";0,1231502
"6807";"43";"74";"standLRT";-0,538061
"6808";"43";"73";"standLRT";NA
"6809";"43";"72";"standLRT";0,3711052
"6810";"43";"75";"standLRT";-0,372758
"6811";"43";"77";"standLRT";1,2802712
"6812";"43";"65";"standLRT";-0,703364
"6813";"43";"66";"standLRT";0,9496652
"6814";"43";"67";"standLRT";-0,290107
"6815";"43";"63";"standLRT";-0,868667
"6816";"43";"87";"standLRT";0,1231502
"6817";"43";"86";"standLRT";0,1231502
"6818";"43";"86";"standLRT";-0,042152
"6819";"43";"90";"standLRT";0,1231502
"6820";"43";"92";"standLRT";-0,538061
"6821";"43";"79";"standLRT";0,4537562
"6822";"43";"81";"standLRT";0,7017112
"6823";"43";"80";"standLRT";0,7017112
"6824";"43";"85";"standLRT";1,5282252
"6825";"43";"83";"standLRT";1,1976192
"6826";"43";"42";"standLRT";1,1149682
"6827";"43";"41";"standLRT";0,4537562
"6828";"43";"40";"standLRT";0,5364082
"6829";"43";"44";"standLRT";0,5364082
"6830";"43";"45";"standLRT";1,3629222
"6831";"43";"34";"standLRT";0,6190592
"6832";"43";"37";"standLRT";0,0404992
"6833";"43";"62";"standLRT";-1,364576
"6834";"43";"59";"standLRT";1,1976192
"6835";"43";"58";"standLRT";1,8588312
"6836";"43";"57";"standLRT";0,5364082
"6837";"43";"60";"standLRT";2,4373912
"6838";"43";"61";"standLRT";-0,042152
"6839";"43";"48";"standLRT";1,3629222
"6840";"43";"50";"standLRT";0,7017112
"6841";"43";"49";"standLRT";0,8670142
"6842";"43";"56";"standLRT";0,8670142
"6843";"43";"54";"standLRT";0,1231502
"6844";"43";"51";"standLRT";0,6190592
"6845";"43";"53";"standLRT";0,0404992
"6846";"43";"1";"standLRT";0,8670142
"6847";"43";"15";"standLRT";-0,45541
"6848";"43";"19";"standLRT";0,6190592
"6849";"43";"20";"standLRT";0,7843622
"6850";"43";"14";"standLRT";0,4537562
"6851";"43";"13";"standLRT";-0,207455
"6852";"43";"9";"standLRT";-0,372758
"6853";"43";"29";"standLRT";0,9496652
"6854";"43";"30";"standLRT";1,3629222
"6855";"43";"22";"standLRT";1,6108772
"6856";"43";"24";"standLRT";0,8670142
"6857";"43";"31";"standLRT";-0,124804
"6858";"43";"25";"standLRT";0,0404992
"6859";"43";"32";"standLRT";-0,620713
"6860";"43";"26";"standLRT";2,1067862
"6861";"43";"4";"standLRT";0,3711052
"6862";"43";"2";"standLRT";0,2884532
"6863";"43";"8";"standLRT";0,1231502
"6864";"43";"7";"standLRT";0,8670142
"6865";"43";"5";"standLRT";-1,447227
"6866";"43";"6";"standLRT";-0,042152
"6867";"44";"58";"standLRT";0,0404992
"6868";"44";"59";"standLRT";-0,786016
"6869";"44";"60";"standLRT";-0,620713
"6870";"44";"75";"standLRT";-0,042152
"6871";"44";"71";"standLRT";1,9414832
"6872";"44";"70";"standLRT";0,2884532
"6873";"44";"67";"standLRT";-0,372758
"6874";"44";"66";"standLRT";-1,116621
"6875";"44";"9";"standLRT";-0,538061
"6876";"44";"31";"standLRT";-0,042152
"6877";"44";"32";"standLRT";0,3711052
"6878";"44";"33";"standLRT";-0,45541
"6879";"44";"30";"standLRT";-1,860484
"6880";"44";"29";"standLRT";-0,538061
"6881";"44";"27";"standLRT";0,6190592
"6882";"44";"39";"standLRT";-0,042152
"6883";"44";"40";"standLRT";-0,290107
"6884";"44";"43";"standLRT";1,6108772
"6885";"44";"14";"standLRT";0,5364082
"6886";"44";"10";"standLRT";-2,356393
"6887";"44";"22";"standLRT";0,2058022
"6888";"44";"20";"standLRT";-2,76965
"6889";"44";"21";"standLRT";NA
"6890";"44";"15";"standLRT";-0,124804
"6891";"44";"16";"standLRT";0,5364082
"6892";"44";"19";"standLRT";-2,025787
"6893";"44";"18";"standLRT";0,2884532
"6894";"44";"53";"standLRT";0,5364082
"6895";"44";"54";"standLRT";0,8670142
"6896";"45";"833";"standLRT";0,3711052
"6897";"45";"832";"standLRT";0,6190592
"6898";"45";"841";"standLRT";0,6190592
"6899";"45";"835";"standLRT";0,2058022
"6900";"45";"840";"standLRT";0,4537562
"6901";"45";"831";"standLRT";1,2802712
"6902";"45";"854";"standLRT";1,0323172
"6903";"45";"853";"standLRT";1,3629222
"6904";"45";"855";"standLRT";-1,943136
"6905";"45";"843";"standLRT";0,1231502
"6906";"45";"846";"standLRT";-1,447227
"6907";"45";"850";"standLRT";-0,703364
"6908";"45";"811";"standLRT";0,2058022
"6909";"45";"815";"standLRT";-0,786016
"6910";"45";NA;"standLRT";-0,703364
"6911";"45";"804";"standLRT";-2,439045
"6912";"45";"807";"standLRT";0,6190592
"6913";"45";"806";"standLRT";0,1231502
"6914";"45";"825";"standLRT";-0,951318
"6915";"45";"828";"standLRT";-0,042152
"6916";"45";NA;"standLRT";-1,695182
"6917";"45";"820";"standLRT";-0,951318
"6918";"45";"822";"standLRT";-0,868667
"6919";"45";"821";"standLRT";-0,290107
"6920";"45";"803";"standLRT";-0,290107
"6921";"45";"903";"standLRT";-0,786016
"6922";"45";"913";"standLRT";-1,447227
"6923";"45";"909";"standLRT";0,2884532
"6924";"45";"902";"standLRT";-0,786016
"6925";"45";"859";"standLRT";-0,372758
"6926";"45";"874";"standLRT";0,3711052
"6927";"45";"873";"standLRT";-0,124804
"6928";"45";"877";"standLRT";-0,207455
"6929";"45";"878";"standLRT";-1,695182
"6930";"45";"879";"standLRT";0,9496652
"6931";"45";"861";"standLRT";-1,116621
"6932";"45";"860";"standLRT";1,8588312
"6933";"45";"862";"standLRT";-0,290107
"6934";"45";"863";"standLRT";-0,207455
"6935";"45";"889";"standLRT";-0,538061
"6936";"45";"891";"standLRT";-0,703364
"6937";"45";"881";"standLRT";0,0404992
"6938";"45";"884";"standLRT";0,7017112
"6939";"45";"888";"standLRT";-0,868667
"6940";"45";"886";"standLRT";0,2058022
"6941";"45";"887";"standLRT";0,5364082
"6942";"45";"442";"standLRT";-1,860484
"6943";"45";"268";"standLRT";0,1231502
"6944";"45";"499";"standLRT";1,6108772
"6945";"45";"42";"standLRT";0,9496652
"6946";"45";"76";"standLRT";0,2058022
"6947";"45";"249";"standLRT";0,8670142
"6948";"45";"161";"standLRT";-1,529879
"6949";"46";"80";"standLRT";-0,207455
"6950";"46";"82";"standLRT";-0,290107
"6951";"46";"83";"standLRT";1,0323172
"6952";"46";"76";"standLRT";-0,290107
"6953";"46";"79";"standLRT";1,1976192
"6954";"46";"78";"standLRT";0,3711052
"6955";"46";"75";"standLRT";-1,116621
"6956";"46";"91";"standLRT";0,3711052
"6957";"46";"84";"standLRT";0,6190592
"6958";"46";"87";"standLRT";0,4537562
"6959";"46";"90";"standLRT";0,8670142
"6960";"46";"88";"standLRT";-0,372758
"6961";"46";"89";"standLRT";0,7843622
"6962";"46";"96";"standLRT";0,9496652
"6963";"46";"54";"standLRT";-1,695182
"6964";"46";"58";"standLRT";0,0404992
"6965";"46";"59";"standLRT";-0,786016
"6966";"46";"48";"standLRT";-1,03397
"6967";"46";"49";"standLRT";-1,447227
"6968";"46";"50";"standLRT";0,6190592
"6969";"46";"73";"standLRT";1,0323172
"6970";"46";"69";"standLRT";0,3711052
"6971";"46";"66";"standLRT";-0,538061
"6972";"46";"70";"standLRT";-0,207455
"6973";"46";"71";"standLRT";0,4537562
"6974";"46";"60";"standLRT";-1,116621
"6975";"46";"61";"standLRT";-0,45541
"6976";"46";"65";"standLRT";-0,703364
"6977";"46";"63";"standLRT";-0,951318
"6978";"46";"47";"standLRT";-1,116621
"6979";"46";"130";"standLRT";-0,951318
"6980";"46";"128";"standLRT";-1,61253
"6981";"46";"123";"standLRT";-0,372758
"6982";"46";"125";"standLRT";0,5364082
"6983";"46";"126";"standLRT";0,4537562
"6984";"46";"104";"standLRT";2,1067862
"6985";"46";"103";"standLRT";1,0323172
"6986";"46";"106";"standLRT";1,6108772
"6987";"46";"98";"standLRT";-0,951318
"6988";"46";"102";"standLRT";0,2058022
"6989";"46";"99";"standLRT";1,8588312
"6990";"46";"101";"standLRT";0,6190592
"6991";"46";"120";"standLRT";0,1231502
"6992";"46";"116";"standLRT";-0,207455
"6993";"46";"118";"standLRT";-0,372758
"6994";"46";"119";"standLRT";0,2058022
"6995";"46";"108";"standLRT";-0,042152
"6996";"46";"109";"standLRT";0,9496652
"6997";"46";"111";"standLRT";-0,124804
"6998";"46";"114";"standLRT";-0,290107
"6999";"46";"1";"standLRT";0,3711052
"7000";"46";"46";"standLRT";0,2884532
"7001";"46";"33";"standLRT";0,5364082
"7002";"46";"32";"standLRT";0,4537562
"7003";"46";"34";"standLRT";-0,45541
"7004";"46";"35";"standLRT";-2,025787
"7005";"46";"28";"standLRT";-0,124804
"7006";"46";"31";"standLRT";0,7843622
"7007";"46";"29";"standLRT";-0,620713
"7008";"46";"30";"standLRT";0,0404992
"7009";"46";"27";"standLRT";0,2884532
"7010";"46";"45";"standLRT";0,2058022
"7011";"46";"36";"standLRT";-0,042152
"7012";"46";"37";"standLRT";-0,372758
"7013";"46";"38";"standLRT";-0,124804
